BHK,sector,price,SuperArea,floor,Furnishing,facing,Car_Parking,Bathroom,Balcony,overlooking,city
3,Sector 36,1.25,1081.0,1,Unfurnished,East,available,2,2,Main Road,Gurgaon
2,others,1.35,1306.0,4,Semi-Furnished,North - East,available,2,4,Main Road,Gurgaon
2,others,0.62,516.0,7,Semi-Furnished,East,available,2,1,"Garden/Park, Main Road",Gurgaon
2,Sector 92,0.48,1100.0,5,Semi-Furnished,East,available,2,2,"Garden/Park, Main Road",Gurgaon
2,others,1.25,1240.0,10+,Semi-Furnished,North - East,available,2,3,"Garden/Park, Main Road, Pool",Gurgaon
3,others,2.6,2153.0,1,Semi-Furnished,East,available,3,2,Main Road,Gurgaon
4,Sector 113,3.2,2060.0,10+,Semi-Furnished,North,available,4,4,Main Road,Gurgaon
4,others,2.76,2595.0,10+,Semi-Furnished,East,available,4,1,Main Road,Gurgaon
2,others,1.3,995.0,10+,Unfurnished,South -West,available,2,1,Garden/Park,Gurgaon
4,others,2.5,2200.0,1,Semi-Furnished,West,available,3,3,Main Road,Gurgaon
4,Sector 2,2.7,2200.0,3,Semi-Furnished,East,available,4,2,Main Road,Gurgaon
3,others,1.3,1250.0,1,Semi-Furnished,East,available,3,3,Main Road,Gurgaon
2,others,0.62,1350.0,10+,Semi-Furnished,East,available,2,4,Garden/Park,Gurgaon
4,Sector 89,1.5,1957.0,10+,Unfurnished,East,available,4,3,Main Road,Gurgaon
3,Sector 79,1.75,1525.0,3,Semi-Furnished,East,available,3,1,Main Road,Gurgaon
1,others,0.2,360.0,2,Semi-Furnished,East,available,1,1,Main Road,Gurgaon
3,Sector 63A,2.05,177.0,4,Unfurnished,East,available,3,1,Main Road,Gurgaon
2,others,1.32,1100.0,7,Semi-Furnished,East,available,2,1,Main Road,Gurgaon
4,Sector 92,1.35,1850.0,10+,Unfurnished,East,available,3,1,Main Road,Gurgaon
3,others,1.5,1790.0,10+,Unfurnished,East,available,2,1,Main Road,Gurgaon
4,Sector 85,2.7,2599.0,1,Unfurnished,East,available,4,4,"Garden/Park, Main Road, Pool",Gurgaon
2,others,0.59,1000.0,5,Unfurnished,East,available,2,1,"Garden/Park, Main Road",Gurgaon
4,Sector 102,2.85,2727.0,1,Semi-Furnished,East,available,3,4,Main Road,Gurgaon
3,others,0.92,1500.0,8,Semi-Furnished,West,available,2,3,Main Road,Gurgaon
4,Sector 51,3.75,2900.0,10+,Furnished,East,available,4+,1,Main Road,Gurgaon
4,others,4.16,3448.0,4,Semi-Furnished,East,available,4,4+,Main Road,Gurgaon
3,others,4.25,4241.0,10+,Semi-Furnished,North - East,available,4,4+,"Main Road, Pool",Gurgaon
3,others,2.5,1513.2,6,Semi-Furnished,East,available,4,1,"Garden/Park, Pool",Gurgaon
1,others,1.1,847.0,10+,Furnished,East,available,1,1,"Garden/Park, Main Road",Gurgaon
2,others,0.3,800.0,10+,Semi-Furnished,East,available,2,1,Main Road,Gurgaon
3,others,0.663,1326.0,1,Semi-Furnished,East,available,2,1,Main Road,Gurgaon
4,others,3.2,2200.0,9,Semi-Furnished,East,available,4,4,Main Road,Gurgaon
4,others,4.7,1813.0,4,Semi-Furnished,East,available,4,4,Main Road,Gurgaon
2,others,1.01,1578.0,10+,Semi-Furnished,North,available,3,3,"Garden/Park, Main Road, Pool",Gurgaon
2,Sector 92,0.5,1000.0,2,Furnished,North,available,1,2,Main Road,Gurgaon
3,Sector 63A,3.8,2900.0,1,Unfurnished,East,available,3,3,Garden/Park,Gurgaon
2,Sector 37D,0.36,1000.0,10,Unfurnished,North - East,available,2,2,Garden/Park,Gurgaon
4,Sector 92,1.1,2226.0,10+,Unfurnished,East,available,4,1,Main Road,Gurgaon
1,Sector 102,0.15,218.0,3,Unfurnished,East,available,1,1,Main Road,Gurgaon
3,Sector 113,3.4,2697.0,6,Unfurnished,East,available,3,2,Garden/Park,Gurgaon
3,Sector 92,0.8200000000000001,1523.0,10+,Semi-Furnished,West,available,3,4,Main Road,Gurgaon
2,Sector 2,1.3,1457.0,10+,Unfurnished,East,available,2,4,"Garden/Park, Pool",Gurgaon
3,others,1.75,1615.0,2,Unfurnished,East,available,3,3,Main Road,Gurgaon
3,Sector 43,4.5,2100.0,10,Semi-Furnished,North,available,3,3,"Garden/Park, Pool",Gurgaon
3,others,1.6,1550.0,10+,Semi-Furnished,East,available,3,1,Main Road,Gurgaon
3,Sector 85,3.0,2129.0,3,Semi-Furnished,East,available,3,2,Main Road,Gurgaon
3,Sector 65,4.0,1650.0,10+,Semi-Furnished,East,available,3,1,Main Road,Gurgaon
3,Sector 85,1.68,2408.0,7,Unfurnished,East,available,4,3,"Garden/Park, Main Road, Pool",Gurgaon
2,Sector 92,1.23,1009.0,1,Unfurnished,East,available,2,1,Main Road,Gurgaon
4,others,2.85,2725.0,3,Unfurnished,East,available,4,1,Garden/Park,Gurgaon
2,Sector 92,0.85,1498.0,10+,Unfurnished,East,available,2,2,Main Road,Gurgaon
2,Sector 51,0.5750000000000001,1080.0,2,Unfurnished,East,available,2,1,Main Road,Gurgaon
2,Sector 57,0.85,865.0,3,Semi-Furnished,East,available,2,2,Main Road,Gurgaon
3,Sector 113,3.55,2691.0,10+,Unfurnished,East,available,4,3,Main Road,Gurgaon
4,others,3.65,2700.0,2,Furnished,East,available,4,3,Main Road,Gurgaon
3,Sector 102,0.55,1150.0,8,Semi-Furnished,East,available,2,1,Main Road,Gurgaon
3,others,1.55,1750.0,4,Semi-Furnished,North - East,available,2,2,"Garden/Park, Main Road",Gurgaon
1,others,0.4,400.0,5,Unfurnished,East,available,1,1,Main Road,Gurgaon
3,Sector 37D,0.971,1765.0,8,Unfurnished,East,available,3,3,Main Road,Gurgaon
2,Sector 79,1.1,1205.0,10+,Furnished,East,available,2,3,"Garden/Park, Pool",Gurgaon
3,Sector 26,3.9,2350.0,2,Semi-Furnished,South,available,3,4,Main Road,Gurgaon
3,Sector 36,0.9,1081.0,3,Semi-Furnished,East,available,2,1,"Garden/Park, Main Road, Pool",Gurgaon
3,Sector 65,6.31,3702.0,4,Semi-Furnished,East,available,4,2,"Garden/Park, Main Road, Pool",Gurgaon
3,others,2.75,2563.0,7,Semi-Furnished,North,available,3,4+,"Garden/Park, Pool",Gurgaon
3,Sector 37D,2.2,2250.0,3,Semi-Furnished,South,available,3,4,Main Road,Gurgaon
4,others,2.6,2600.0,7,Unfurnished,North - West,available,4,3,Main Road,Gurgaon
3,Sector 51,1.7,1310.0,2,Semi-Furnished,East,available,2,4,Main Road,Gurgaon
2,others,0.25,990.0,3,Furnished,East,available,2,2,Main Road,Gurgaon
3,Sector 36,0.8300000000000001,1081.0,1,Semi-Furnished,North,available,2,2,"Garden/Park, Main Road, Pool",Gurgaon
2,others,0.7000000000000001,1097.0,10+,Furnished,North,available,2,1,Garden/Park,Gurgaon
2,others,0.7000000000000001,526.0,2,Semi-Furnished,East,available,1,1,Main Road,Gurgaon
3,others,1.0,1884.0,10+,Unfurnished,East,available,3,3,"Garden/Park, Pool",Gurgaon
3,others,1.6,2262.0,5,Unfurnished,East,available,3,2,Main Road,Gurgaon
2,others,0.75,600.0,6,Semi-Furnished,East,available,2,1,Garden/Park,Gurgaon
3,others,2.74,2000.0,2,Furnished,East,available,3,1,Garden/Park,Gurgaon
3,others,2.15,1789.0,4,Semi-Furnished,East,available,3,3,Main Road,Gurgaon
4,Sector 63,8.1,3950.0,10+,Furnished,East,available,4+,3,Main Road,Gurgaon
3,Sector 63A,1.6,1600.0,1,Semi-Furnished,North - East,available,3,2,Main Road,Gurgaon
2,Sector 102,0.35,500.0,10+,Semi-Furnished,East,available,1,1,Main Road,Gurgaon
3,others,1.05,1450.0,6,Semi-Furnished,East,available,3,1,Main Road,Gurgaon
3,Sector 51,1.75,1576.0,2,Furnished,East,available,4,2,Main Road,Gurgaon
3,others,5.0,2000.0,2,Semi-Furnished,East,available,3,2,Main Road,Gurgaon
4,Sector 51,2.7,2300.0,1,Semi-Furnished,East,available,4,2,Main Road,Gurgaon
3,others,2.5,1850.0,2,Semi-Furnished,East,available,3,4,Main Road,Gurgaon
4,Sector 24,2.0,1760.0,10,Unfurnished,East,available,4,2,Main Road,Gurgaon
4,others,3.26,3400.0,4,Semi-Furnished,West,available,4,3,"Garden/Park, Main Road",Gurgaon
3,Sector 37D,1.5,1440.0,3,Semi-Furnished,East,available,2,2,"Garden/Park, Main Road, Pool",Gurgaon
4+,Sector 89,3.0,4031.0,7,Semi-Furnished,North - East,available,4+,4+,"Garden/Park, Main Road",Gurgaon
2,Sector 89,1.05,1103.0,3,Unfurnished,East,available,2,1,Main Road,Gurgaon
4,Sector 43,2.7,1553.0,2,Semi-Furnished,North - East,available,3,2,"Garden/Park, Main Road",Gurgaon
2,Sector 2,0.38,620.0,4,Furnished,East,available,2,1,Main Road,Gurgaon
3,Sector 79,1.79,1150.0,4,Unfurnished,East,available,3,2,Main Road,Gurgaon
3,others,2.2,2013.0,3,Furnished,North,available,3,4,Garden/Park,Gurgaon
3,Sector 2,1.1,1342.0,10+,Semi-Furnished,East,available,2,1,Main Road,Gurgaon
2,Sector 65,1.6,1261.0,10+,Semi-Furnished,East,available,2,2,"Garden/Park, Main Road, Pool",Gurgaon
4,others,1.7,2450.0,2,Semi-Furnished,North - East,available,3,4+,"Garden/Park, Main Road",Gurgaon
3,Sector 89,1.5,1423.0,1,Furnished,East,available,2,2,Garden/Park,Gurgaon
2,others,0.75,584.0,5,Furnished,East,available,2,1,Main Road,Gurgaon
2,Sector 61,1.7,1150.0,3,Semi-Furnished,South,available,3,2,Garden/Park,Gurgaon
4,Sector 43,5.5,4500.0,4,Unfurnished,East,available,4+,2,Garden/Park,Gurgaon
4,Sector 57,4.25,3200.0,10+,Semi-Furnished,East,available,4+,2,Main Road,Gurgaon
2,others,0.7000000000000001,1300.0,10+,Unfurnished,East,available,2,1,Main Road,Gurgaon
4,others,1.5,2400.0,2,Unfurnished,East,available,4,4,Main Road,Gurgaon
3,Sector 92,1.2,1628.0,4,Semi-Furnished,North,available,3,4+,Main Road,Gurgaon
2,Sector 89,0.9,1140.0,6,Semi-Furnished,East,available,2,2,Main Road,Gurgaon
3,others,1.65,1998.0,6,Unfurnished,East,available,3,2,Main Road,Gurgaon
2,others,0.36,750.0,7,Unfurnished,East,available,2,2,Main Road,Gurgaon
4,Sector 92,1.2,2093.0,10+,Unfurnished,East,available,4,3,Main Road,Gurgaon
4+,Sector 59,6.5,5600.0,10+,Semi-Furnished,North,available,4+,4+,Garden/Park,Gurgaon
1,others,0.4,550.0,10,Semi-Furnished,East,available,1,1,"Garden/Park, Main Road",Gurgaon
3,Sector 65,2.95,1828.0,8,Unfurnished,West,available,3,3,"Garden/Park, Main Road, Pool",Gurgaon
2,Sector 36,0.56,700.0,2,Unfurnished,North - West,available,1,2,Garden/Park,Gurgaon
3,Sector 71,1.44,1743.0,10+,Unfurnished,East,available,3,1,"Garden/Park, Main Road",Gurgaon
1,others,0.2,340.0,1,Semi-Furnished,East,available,1,1,Main Road,Gurgaon
3,others,0.899,1650.0,10+,Semi-Furnished,East,available,3,1,Main Road,Gurgaon
2,others,0.75,1365.0,1,Semi-Furnished,East,available,2,2,Main Road,Gurgaon
2,others,0.72,700.0,10,Semi-Furnished,East,available,2,2,"Garden/Park, Main Road",Gurgaon
3,Sector 63A,4.25,1650.8,4,Semi-Furnished,East,available,3,3,Main Road,Gurgaon
4,Sector 25,3.25,4000.0,1,Furnished,East,available,4,4,"Garden/Park, Main Road",Gurgaon
1,others,0.7000000000000001,1598.0,1,Unfurnished,East,available,1,1,Main Road,Gurgaon
2,others,0.958,1430.0,10+,Semi-Furnished,East,available,2,4,Garden/Park,Gurgaon
3,Sector 92,1.2,1628.0,4,Unfurnished,North,available,4,1,Main Road,Gurgaon
4,Sector 49,1.95,2061.0,1,Semi-Furnished,North - East,available,4,4,Main Road,Gurgaon
2,others,1.25,1100.0,2,Semi-Furnished,East,available,2,1,Main Road,Gurgaon
2,others,0.28,550.0,2,Unfurnished,East,available,2,1,Main Road,Gurgaon
3,others,1.9,1530.0,4,Semi-Furnished,North,available,3,2,Main Road,Gurgaon
3,Sector 37D,1.9,1811.0,10+,Semi-Furnished,South - East,available,3,3,Main Road,Gurgaon
3,Sector 51,1.35,1575.0,1,Unfurnished,East,available,3,3,Garden/Park,Gurgaon
1,others,0.22,650.0,4,Unfurnished,East,available,1,1,"Garden/Park, Main Road",Gurgaon
3,others,1.35,1442.0,2,Semi-Furnished,North - East,available,3,4,Main Road,Gurgaon
3,Sector 89,1.4,1300.0,2,Unfurnished,East,available,3,1,Main Road,Gurgaon
4,Sector 24,5.5,4050.0,3,Unfurnished,East,available,4,4,"Garden/Park, Main Road, Pool",Gurgaon
3,others,0.85,1450.0,10+,Semi-Furnished,East,available,2,4,Main Road,Gurgaon
3,Sector 24,1.12,1935.0,1,Semi-Furnished,West,available,3,3,Garden/Park,Gurgaon
3,Sector 113,2.85,2217.0,10+,Unfurnished,East,available,3,1,Main Road,Gurgaon
3,others,2.0,2346.0,1,Semi-Furnished,East,available,3,3,Main Road,Gurgaon
3,others,1.75,1704.0,1,Unfurnished,North - East,available,3,2,Main Road,Gurgaon
2,others,0.85,1100.0,10,Unfurnished,West,available,2,2,"Garden/Park, Main Road",Gurgaon
2,Sector 113,1.83,1310.0,7,Unfurnished,East,available,2,1,Main Road,Gurgaon
3,others,2.45,2100.0,10+,Unfurnished,North - East,available,4,3,"Garden/Park, Main Road",Gurgaon
2,others,0.78,900.0,1,Semi-Furnished,South,available,1,1,Main Road,Gurgaon
2,others,1.38,1380.0,8,Semi-Furnished,East,available,2,4,Main Road,Gurgaon
2,others,0.58,1007.2,3,Unfurnished,East,available,2,2,Main Road,Gurgaon
4+,others,5.0,5200.0,2,Unfurnished,East,available,4+,4+,Main Road,Gurgaon
3,Sector 79,2.2,1670.0,10+,Semi-Furnished,North,available,3,2,Garden/Park,Gurgaon
4,others,3.25,1464.0,3,Semi-Furnished,East,available,4,2,Main Road,Gurgaon
2,Sector 92,1.15,1190.0,3,Semi-Furnished,East,available,4,2,Main Road,Gurgaon
4,Sector 43,4.25,2520.0,3,Semi-Furnished,North - East,available,4,3,Garden/Park,Gurgaon
2,others,0.35,750.0,10+,Furnished,East,available,1,1,Main Road,Gurgaon
2,others,0.3,800.0,6,Semi-Furnished,North - East,available,2,2,Main Road,Gurgaon
3,Sector 79,1.75,1510.0,10+,Semi-Furnished,East,available,3,1,Main Road,Gurgaon
3,Sector 71,2.1,1743.0,10+,Furnished,South -West,available,3,2,"Garden/Park, Main Road",Gurgaon
3,Sector 61,2.16,1545.0,4,Unfurnished,East,available,3,2,Main Road,Gurgaon
2,others,0.8200000000000001,1410.0,10+,Semi-Furnished,East,available,2,3,Main Road,Gurgaon
2,Sector 79,0.25,1074.2,1,Unfurnished,East,available,2,1,Main Road,Gurgaon
3,Sector 63A,2.07,1700.0,2,Semi-Furnished,North,available,3,2,Garden/Park,Gurgaon
2,others,0.66,800.0,10+,Semi-Furnished,North - East,available,2,2,Garden/Park,Gurgaon
4,Sector 14,3.9,3240.0,4,Semi-Furnished,East,available,4,2,Main Road,Gurgaon
3,Sector 106,2.5,1593.0,1,Furnished,West,available,3,2,Main Road,Gurgaon
2,others,0.85,860.0,7,Semi-Furnished,East,available,2,2,Main Road,Gurgaon
2,Sector 57,0.85,1000.0,1,Semi-Furnished,East,available,2,1,Main Road,Gurgaon
2,others,0.75,1633.0,10+,Unfurnished,East,available,2,1,Main Road,Gurgaon
4,Sector 113,3.3,2060.0,10+,Unfurnished,East,available,4,4,Main Road,Gurgaon
3,Sector 37D,1.9,1800.0,10+,Unfurnished,East,available,4,3,Main Road,Gurgaon
2,others,0.68,1000.0,7,Unfurnished,East,available,2,1,Garden/Park,Gurgaon
3,Sector 36,0.99,1120.0,4,Unfurnished,East,available,2,2,Main Road,Gurgaon
4,Sector 37D,3.9,4500.0,9,Semi-Furnished,East,available,4,3,"Garden/Park, Pool",Gurgaon
3,Sector 102,2.5,1650.0,5,Semi-Furnished,East,available,3,1,Main Road,Gurgaon
4+,others,9.25,4302.0,2,Furnished,East,available,4+,4+,Main Road,Gurgaon
4,Sector 57,3.95,3644.0,10,Unfurnished,East,available,4+,1,"Garden/Park, Main Road",Gurgaon
3,others,1.85,1800.0,4,Unfurnished,North - East,available,3,3,Main Road,Gurgaon
2,others,1.9,1590.0,5,Semi-Furnished,East,available,2,2,Main Road,Gurgaon
3,others,2.1,2100.0,5,Unfurnished,East,available,3,3,Main Road,Gurgaon
4,others,1.85,2125.0,10+,Semi-Furnished,East,available,4,3,"Garden/Park, Main Road",Gurgaon
3,others,1.55,2628.0,10+,Unfurnished,West,available,3,2,Garden/Park,Gurgaon
4,others,2.35,2535.0,10+,Semi-Furnished,North - East,available,4,4,Main Road,Gurgaon
3,others,2.35,1875.0,10,Unfurnished,East,available,3,4+,Main Road,Gurgaon
2,Sector 89,1.0,1103.0,1,Semi-Furnished,East,available,2,1,Main Road,Gurgaon
4,Sector 24,11.5,1941.0,10+,Furnished,East,available,3,3,Main Road,Gurgaon
2,others,1.25,1450.0,7,Unfurnished,East,available,3,3,Main Road,Gurgaon
4,others,4.25,1481.0,2,Furnished,East,available,4+,2,Garden/Park,Gurgaon
4,Sector 92,1.6,2090.0,10+,Unfurnished,North - East,available,4,3,Garden/Park,Gurgaon
2,others,1.1,1490.0,10+,Unfurnished,East,available,2,1,Main Road,Gurgaon
4,others,3.1,502.0,3,Furnished,South -West,available,4+,2,Main Road,Gurgaon
3,others,1.8,1997.0,10+,Unfurnished,East,available,3,1,Main Road,Gurgaon
4,Sector 92,1.2,1442.4,10+,Semi-Furnished,East,available,3,2,Garden/Park,Gurgaon
3,Sector 49,4.5,1993.0,9,Semi-Furnished,East,available,3,2,"Garden/Park, Pool",Gurgaon
3,Sector 102,2.8,1852.0,10+,Unfurnished,East,available,3,3,"Garden/Park, Main Road, Pool",Gurgaon
3,Sector 37D,1.25,2025.0,7,Unfurnished,East,available,3,1,Main Road,Gurgaon
2,others,0.35,70.0,6,Semi-Furnished,East,available,2,1,Main Road,Gurgaon
2,Sector 2,0.35,650.0,7,Unfurnished,East,available,2,1,"Garden/Park, Main Road, Pool",Gurgaon
3,others,2.0,267.0,1,Semi-Furnished,East,available,3,1,"Garden/Park, Main Road",Gurgaon
2,others,0.8079999999999999,1360.0,10+,Semi-Furnished,East,available,2,1,Main Road,Gurgaon
3,Sector 37D,1.4,1725.0,10+,Unfurnished,East,available,3,4,"Garden/Park, Pool",Gurgaon
1,others,1.4,850.0,6,Furnished,East,available,1,1,Main Road,Gurgaon
1,Sector 102,0.35,500.0,6,Unfurnished,East,available,1,1,Garden/Park,Gurgaon
2,Sector 92,1.05,1150.0,3,Semi-Furnished,East,available,2,1,Main Road,Gurgaon
4,Sector 92,1.25,1935.0,3,Semi-Furnished,East,available,4,3,"Garden/Park, Pool",Gurgaon
2,others,0.28,720.0,4,Furnished,East,available,2,1,Main Road,Gurgaon
3,Sector 79,1.82,2150.0,10,Furnished,North,available,3,3,"Garden/Park, Main Road",Gurgaon
3,Sector 89,2.0,1910.0,6,Unfurnished,North,available,4,1,"Garden/Park, Main Road",Gurgaon
2,Sector 61,2.05,1367.0,4,Unfurnished,East,available,2,2,Pool,Gurgaon
2,others,0.7000000000000001,661.0,10+,Furnished,North - East,available,2,2,"Garden/Park, Main Road",Gurgaon
4,Sector 24,3.2,3000.0,1,Unfurnished,East,available,4+,1,Main Road,Gurgaon
3,others,2.0,1950.0,8,Semi-Furnished,East,available,4+,3,Main Road,Gurgaon
4+,others,1.3,1358.6,1,Semi-Furnished,North - West,available,4+,2,Main Road,Gurgaon
4,Sector 63,5.0,2355.0,4,Semi-Furnished,East,available,4+,3,Garden/Park,Gurgaon
4,Sector 106,2.07,1130.0,1,Semi-Furnished,East,available,2,1,Main Road,Gurgaon
2,Sector 2,1.49,3435.0,10+,Semi-Furnished,East,available,4+,4+,Main Road,Gurgaon
4+,others,3.45,700.0,6,Unfurnished,East,available,1,1,Main Road,Gurgaon
1,Sector 106,0.44,700.0,3,Unfurnished,East,available,1,1,Main Road,Gurgaon
1,Sector 43,0.27,3890.0,5,Furnished,East,available,4+,1,Main Road,Gurgaon
4,Sector 25,6.5,1875.0,1,Unfurnished,East,available,4,4,Main Road,Gurgaon
4,others,1.2,1875.0,4,Unfurnished,North - East,available,2,3,Main Road,Gurgaon
2,Sector 36,0.55,2025.0,8,Semi-Furnished,North - East,available,3,3,Main Road,Gurgaon
3,Sector 102,2.35,1414.0,3,Unfurnished,East,available,2,2,"Garden/Park, Pool",Gurgaon
2,others,1.2,1414.0,4,Semi-Furnished,South - East,available,3,2,"Garden/Park, Main Road",Gurgaon
4,others,1.2,1770.0,10,Unfurnished,North - East,available,3,3,Garden/Park,Gurgaon
3,Sector 92,1.0,531.0,10+,Unfurnished,East,available,2,1,Main Road,Gurgaon
2,others,0.48,531.0,10+,Semi-Furnished,East,available,2,4,Main Road,Gurgaon
3,others,1.75,1423.0,3,Unfurnished,North,available,2,3,Main Road,Gurgaon
3,Sector 89,1.25,658.0,10+,Unfurnished,South - East,available,2,1,Main Road,Gurgaon
2,others,0.4,2061.0,6,Unfurnished,East,available,4,4,Garden/Park,Gurgaon
3,Sector 49,3.5,554.0,4,Semi-Furnished,East,available,2,1,Main Road,Gurgaon
2,others,0.4,554.0,1,Furnished,East,available,4,2,"Garden/Park, Main Road",Gurgaon
3,Sector 49,3.15,2090.0,3,Unfurnished,East,available,4,3,Main Road,Gurgaon
4,Sector 92,1.2,2090.0,4,Unfurnished,East,available,2,3,Main Road,Gurgaon
2,Sector 89,0.43,900.0,2,Furnished,East,available,3,2,"Garden/Park, Main Road, Pool",Gurgaon
3,Sector 71,2.0,250.0,3,Semi-Furnished,East,available,3,1,Main Road,Gurgaon
3,Sector 14,2.25,6000.0,7,Unfurnished,East,available,4+,1,Main Road,Gurgaon
4,Sector 2,10.2,1442.0,10+,Unfurnished,East,available,2,1,Main Road,Gurgaon
3,others,1.92,1442.0,4,Semi-Furnished,East,available,1,2,Main Road,Gurgaon
2,others,0.365,1930.0,10+,Semi-Furnished,North - East,available,3,3,Garden/Park,Gurgaon
3,others,2.1,900.0,4,Semi-Furnished,East,available,3,1,Main Road,Gurgaon
3,others,0.42,900.0,4,Semi-Furnished,East,available,2,2,Main Road,Gurgaon
2,others,0.24,720.0,2,Semi-Furnished,East,available,2,1,Main Road,Gurgaon
2,others,0.43,2224.0,5,Semi-Furnished,East,available,4,1,Main Road,Gurgaon
4,others,3.4,1895.0,4,Unfurnished,East,available,3,1,Main Road,Gurgaon
3,others,0.85,1900.0,10,Semi-Furnished,East,available,4,4,Main Road,Gurgaon
3,others,2.2,4850.0,1,Furnished,East,available,4,1,Main Road,Gurgaon
4,others,5.5,2800.0,1,Semi-Furnished,East,available,4,1,Main Road,Gurgaon
4,Sector 85,2.8,2800.0,10+,Semi-Furnished,North - West,available,4,3,Garden/Park,Gurgaon
3,others,2.65,1877.0,1,Semi-Furnished,West,available,2,3,Garden/Park,Gurgaon
3,others,1.25,2092.0,10+,Semi-Furnished,East,available,3,1,Main Road,Gurgaon
3,others,3.5,3200.0,1,Furnished,East,available,4,4,Main Road,Gurgaon
4,Sector 102,4.15,3200.0,10+,Semi-Furnished,East,available,4+,3,Garden/Park,Gurgaon
4,Sector 24,14.0,1125.0,10,Semi-Furnished,East,available,2,2,Main Road,Gurgaon
2,others,0.923,1852.0,4,Semi-Furnished,East,available,3,3,Main Road,Gurgaon
3,Sector 102,2.15,1852.0,10+,Semi-Furnished,East,available,3,4,Main Road,Gurgaon
3,others,1.4,1560.0,1,Semi-Furnished,North - East,available,4,2,"Garden/Park, Main Road, Pool",Gurgaon
4,others,3.5,3000.0,1,Furnished,East,available,4+,4,Main Road,Gurgaon
4,others,7.6,2400.0,4,Semi-Furnished,East,available,4,1,Main Road,Gurgaon
4,others,3.1,1290.0,4,Unfurnished,North - East,available,3,3,Main Road,Gurgaon
3,Sector 63A,3.7,1290.0,3,Semi-Furnished,South -West,available,2,1,Garden/Park,Gurgaon
2,others,1.29,1000.0,8,Semi-Furnished,East,available,2,2,Garden/Park,Gurgaon
2,Sector 85,1.15,1312.0,3,Semi-Furnished,West,available,3,2,Garden/Park,Gurgaon
3,others,2.4,2700.0,8,Semi-Furnished,North,available,3,4,"Garden/Park, Pool",Gurgaon
3,others,2.8,1860.0,10+,Unfurnished,East,available,3,3,"Garden/Park, Pool",Gurgaon
3,others,3.4,1860.0,10+,Unfurnished,East,available,4,3,Garden/Park,Gurgaon
3,Sector 79,3.25,510.0,3,Semi-Furnished,East,available,1,1,Main Road,Gurgaon
1,others,0.38,400.0,10+,Unfurnished,East,available,4,1,Main Road,Gurgaon
3,Sector 25,3.5,900.0,10+,Unfurnished,South -West,available,2,3,"Garden/Park, Main Road",Gurgaon
2,Sector 37D,0.555,900.0,10+,Furnished,East,available,3,4+,"Garden/Park, Main Road, Pool",Gurgaon
3,others,3.35,745.0,1,Semi-Furnished,East,available,2,1,Main Road,Gurgaon
2,Sector 37D,0.6,1900.0,9,Semi-Furnished,North - East,available,3,4+,"Garden/Park, Main Road, Pool",Gurgaon
3,others,1.76,600.0,10+,Semi-Furnished,East,available,2,1,Main Road,Gurgaon
2,Sector 36,0.45,1930.0,8,Semi-Furnished,East,available,3,2,"Garden/Park, Main Road, Pool",Gurgaon
